timestamp_utc,total_power_rail,total_power_mw,total_power_avg_mw,power_rails_json,tegrastats_raw
2026-08-14T16:14:40.073+00:00,VDD_IN,5364,6292,"{""VDD_IN"":{""current_mw"":5364,""average_mw"":6292},""VDD_CPU_GPU_CV"":{""current_mw"":649,""average_mw"":1330},""VDD_SOC"":{""current_mw"":1503,""average_mw"":1590}}","08-14-2026 12:14:40 RAM 7991/15656MB (lfb 11x4MB) SWAP 0/7828MB (cached 0MB) CPU [5%@729,4%@729,2%@729,20%@729,3%@729,7%@729,2%@729,8%@729] GR3D_FREQ 0% cv0@52.625C cpu@55C soc2@52.656C soc0@54.812C cv1@53.281C gpu@53C tj@56.093C soc1@56.093C cv2@52.656C VDD_IN 5364mW/6292mW VDD_CPU_GPU_CV 649mW/1330mW VDD_SOC 1503mW/1590mW"
2026-08-14T16:14:41.079+00:00,VDD_IN,5527,6291,"{""VDD_IN"":{""current_mw"":5527,""average_mw"":6291},""VDD_CPU_GPU_CV"":{""current_mw"":770,""average_mw"":1329},""VDD_SOC"":{""current_mw"":1503,""average_mw"":1590}}","08-14-2026 12:14:41 RAM 7994/15656MB (lfb 11x4MB) SWAP 0/7828MB (cached 0MB) CPU [18%@729,11%@729,4%@729,16%@729,8%@729,9%@729,7%@729,8%@729] GR3D_FREQ 0% cv0@52.625C cpu@55.125C soc2@52.687C soc0@54.718C cv1@53.312C gpu@52.937C tj@56C soc1@56.062C cv2@52.687C VDD_IN 5527mW/6291mW VDD_CPU_GPU_CV 770mW/1329mW VDD_SOC 1503mW/1590mW"
2026-08-14T16:14:42.086+00:00,VDD_IN,5445,6291,"{""VDD_IN"":{""current_mw"":5445,""average_mw"":6291},""VDD_CPU_GPU_CV"":{""current_mw"":730,""average_mw"":1329},""VDD_SOC"":{""current_mw"":1503,""average_mw"":1590}}","08-14-2026 12:14:42 RAM 7988/15656MB (lfb 11x4MB) SWAP 0/7828MB (cached 0MB) CPU [10%@729,9%@729,10%@729,11%@729,22%@729,20%@729,16%@729,17%@729] GR3D_FREQ 0% cv0@52.625C cpu@55.281C soc2@52.718C soc0@54.718C cv1@53.375C gpu@52.843C tj@56.031C soc1@56.031C cv2@52.687C VDD_IN 5445mW/6291mW VDD_CPU_GPU_CV 730mW/1329mW VDD_SOC 1503mW/1590mW"
2026-08-14T16:14:43.092+00:00,VDD_IN,5405,6290,"{""VDD_IN"":{""current_mw"":5405,""average_mw"":6290},""VDD_CPU_GPU_CV"":{""current_mw"":689,""average_mw"":1328},""VDD_SOC"":{""current_mw"":1503,""average_mw"":1590}}","08-14-2026 12:14:43 RAM 7988/15656MB (lfb 11x4MB) SWAP 0/7828MB (cached 0MB) CPU [1%@729,3%@729,1%@729,2%@729,20%@729,7%@729,8%@729,11%@729] GR3D_FREQ 0% cv0@52.687C cpu@55.156C soc2@52.687C soc0@54.781C cv1@53.25C gpu@53.031C tj@56.093C soc1@56.093C cv2@52.843C VDD_IN 5405mW/6290mW VDD_CPU_GPU_CV 689mW/1328mW VDD_SOC 1503mW/1590mW"
2026-08-14T16:14:44.099+00:00,VDD_IN,5445,6290,"{""VDD_IN"":{""current_mw"":5445,""average_mw"":6290},""VDD_CPU_GPU_CV"":{""current_mw"":689,""average_mw"":1328},""VDD_SOC"":{""current_mw"":1503,""average_mw"":1590}}","08-14-2026 12:14:44 RAM 7808/15656MB (lfb 11x4MB) SWAP 0/7828MB (cached 0MB) CPU [9%@729,2%@729,2%@729,1%@729,19%@729,12%@729,8%@729,8%@729] GR3D_FREQ 0% cv0@52.562C cpu@55.375C soc2@52.75C soc0@54.843C cv1@53.312C gpu@53.031C tj@56.062C soc1@56.062C cv2@52.625C VDD_IN 5445mW/6290mW VDD_CPU_GPU_CV 689mW/1328mW VDD_SOC 1503mW/1590mW"
2026-08-14T16:14:45.105+00:00,VDD_IN,5405,6289,"{""VDD_IN"":{""current_mw"":5405,""average_mw"":6289},""VDD_CPU_GPU_CV"":{""current_mw"":689,""average_mw"":1327},""VDD_SOC"":{""current_mw"":1503,""average_mw"":1590}}","08-14-2026 12:14:45 RAM 7808/15656MB (lfb 11x4MB) SWAP 0/7828MB (cached 0MB) CPU [0%@729,2%@729,2%@729,1%@729,17%@729,11%@729,8%@729,8%@729] GR3D_FREQ 0% cv0@52.625C cpu@54.875C soc2@52.75C soc0@54.656C cv1@53.375C gpu@53.093C tj@56.125C soc1@56.125C cv2@52.75C VDD_IN 5405mW/6289mW VDD_CPU_GPU_CV 689mW/1327mW VDD_SOC 1503mW/1590mW"
2026-08-14T16:14:46.111+00:00,VDD_IN,5527,6288,"{""VDD_IN"":{""current_mw"":5527,""average_mw"":6288},""VDD_CPU_GPU_CV"":{""current_mw"":770,""average_mw"":1327},""VDD_SOC"":{""current_mw"":1503,""average_mw"":1590}}","08-14-2026 12:14:46 RAM 7810/15656MB (lfb 11x4MB) SWAP 0/7828MB (cached 0MB) CPU [5%@1420,7%@1420,5%@1420,4%@1420,24%@729,11%@729,12%@729,9%@729] GR3D_FREQ 0% cv0@52.625C cpu@55.093C soc2@52.812C soc0@54.718C cv1@53.437C gpu@52.968C tj@56.156C soc1@56.156C cv2@52.781C VDD_IN 5527mW/6288mW VDD_CPU_GPU_CV 770mW/1327mW VDD_SOC 1503mW/1590mW"
2026-08-14T16:14:47.117+00:00,VDD_IN,5608,6288,"{""VDD_IN"":{""current_mw"":5608,""average_mw"":6288},""VDD_CPU_GPU_CV"":{""current_mw"":811,""average_mw"":1327},""VDD_SOC"":{""current_mw"":1503,""average_mw"":1590}}","08-14-2026 12:14:47 RAM 7810/15656MB (lfb 11x4MB) SWAP 0/7828MB (cached 0MB) CPU [19%@729,14%@729,9%@729,14%@729,17%@729,16%@729,11%@729,14%@729] GR3D_FREQ 0% cv0@52.718C cpu@55.281C soc2@52.718C soc0@54.718C cv1@53.281C gpu@52.937C tj@56.281C soc1@56.281C cv2@52.843C VDD_IN 5608mW/6288mW VDD_CPU_GPU_CV 811mW/1327mW VDD_SOC 1503mW/1590mW"
2026-08-14T16:14:48.124+00:00,VDD_IN,5405,6287,"{""VDD_IN"":{""current_mw"":5405,""average_mw"":6287},""VDD_CPU_GPU_CV"":{""current_mw"":689,""average_mw"":1326},""VDD_SOC"":{""current_mw"":1503,""average_mw"":1589}}","08-14-2026 12:14:48 RAM 7810/15656MB (lfb 11x4MB) SWAP 0/7828MB (cached 0MB) CPU [18%@729,6%@729,7%@729,8%@729,8%@1344,0%@1344,2%@1344,0%@1344] GR3D_FREQ 0% cv0@52.562C cpu@54.937C soc2@52.718C soc0@54.812C cv1@53.312C gpu@52.812C tj@56.25C soc1@56.25C cv2@52.656C VDD_IN 5405mW/6287mW VDD_CPU_GPU_CV 689mW/1326mW VDD_SOC 1503mW/1589mW"
2026-08-14T16:14:49.131+00:00,VDD_IN,5405,6287,"{""VDD_IN"":{""current_mw"":5405,""average_mw"":6287},""VDD_CPU_GPU_CV"":{""current_mw"":689,""average_mw"":1326},""VDD_SOC"":{""current_mw"":1503,""average_mw"":1589}}","08-14-2026 12:14:49 RAM 7810/15656MB (lfb 11x4MB) SWAP 0/7828MB (cached 0MB) CPU [6%@729,13%@729,16%@729,10%@729,6%@729,2%@729,4%@729,1%@729] GR3D_FREQ 0% cv0@52.625C cpu@55C soc2@52.656C soc0@54.656C cv1@53.343C gpu@53C tj@56.031C soc1@56.031C cv2@52.656C VDD_IN 5405mW/6287mW VDD_CPU_GPU_CV 689mW/1326mW VDD_SOC 1503mW/1589mW"
2026-08-14T16:14:50.137+00:00,VDD_IN,5405,6286,"{""VDD_IN"":{""current_mw"":5405,""average_mw"":6286},""VDD_CPU_GPU_CV"":{""current_mw"":689,""average_mw"":1325},""VDD_SOC"":{""current_mw"":1503,""average_mw"":1589}}","08-14-2026 12:14:50 RAM 7810/15656MB (lfb 11x4MB) SWAP 0/7828MB (cached 0MB) CPU [7%@729,20%@729,10%@729,5%@729,7%@729,0%@729,1%@729,1%@729] GR3D_FREQ 0% cv0@52.718C cpu@55.187C soc2@52.781C soc0@54.75C cv1@53.406C gpu@53.156C tj@56.093C soc1@56.093C cv2@52.781C VDD_IN 5405mW/6286mW VDD_CPU_GPU_CV 689mW/1325mW VDD_SOC 1503mW/1589mW"
2026-08-14T16:14:51.144+00:00,VDD_IN,5527,6285,"{""VDD_IN"":{""current_mw"":5527,""average_mw"":6285},""VDD_CPU_GPU_CV"":{""current_mw"":770,""average_mw"":1325},""VDD_SOC"":{""current_mw"":1503,""average_mw"":1589}}","08-14-2026 12:14:51 RAM 7808/15656MB (lfb 11x4MB) SWAP 0/7828MB (cached 0MB) CPU [11%@729,13%@729,8%@729,17%@729,9%@729,1%@729,8%@729,4%@729] GR3D_FREQ 0% cv0@52.718C cpu@54.968C soc2@52.687C soc0@54.781C cv1@53.343C gpu@53.093C tj@56.25C soc1@56.25C cv2@52.812C VDD_IN 5527mW/6285mW VDD_CPU_GPU_CV 770mW/1325mW VDD_SOC 1503mW/1589mW"
2026-08-14T16:14:52.150+00:00,VDD_IN,5405,6285,"{""VDD_IN"":{""current_mw"":5405,""average_mw"":6285},""VDD_CPU_GPU_CV"":{""current_mw"":689,""average_mw"":1324},""VDD_SOC"":{""current_mw"":1503,""average_mw"":1589}}","08-14-2026 12:14:52 RAM 7808/15656MB (lfb 11x4MB) SWAP 0/7828MB (cached 0MB) CPU [11%@729,9%@729,4%@729,17%@729,9%@729,5%@729,3%@729,6%@729] GR3D_FREQ 0% cv0@52.531C cpu@54.906C soc2@52.718C soc0@54.843C cv1@53.312C gpu@52.906C tj@56.062C soc1@56.062C cv2@52.718C VDD_IN 5405mW/6285mW VDD_CPU_GPU_CV 689mW/1324mW VDD_SOC 1503mW/1589mW"
2026-08-14T16:14:53.157+00:00,VDD_IN,5405,6284,"{""VDD_IN"":{""current_mw"":5405,""average_mw"":6284},""VDD_CPU_GPU_CV"":{""current_mw"":689,""average_mw"":1324},""VDD_SOC"":{""current_mw"":1503,""average_mw"":1589}}","08-14-2026 12:14:53 RAM 7808/15656MB (lfb 11x4MB) SWAP 0/7828MB (cached 0MB) CPU [10%@729,19%@729,3%@729,4%@729,10%@729,6%@729,2%@729,7%@729] GR3D_FREQ 0% cv0@52.656C cpu@55.093C soc2@52.687C soc0@54.656C cv1@53.312C gpu@52.781C tj@56.093C soc1@56.093C cv2@52.687C VDD_IN 5405mW/6284mW VDD_CPU_GPU_CV 689mW/1324mW VDD_SOC 1503mW/1589mW"
2026-08-14T16:14:54.164+00:00,VDD_IN,5405,6284,"{""VDD_IN"":{""current_mw"":5405,""average_mw"":6284},""VDD_CPU_GPU_CV"":{""current_mw"":689,""average_mw"":1323},""VDD_SOC"":{""current_mw"":1503,""average_mw"":1589}}","08-14-2026 12:14:54 RAM 7808/15656MB (lfb 11x4MB) SWAP 0/7828MB (cached 0MB) CPU [1%@729,7%@729,4%@729,20%@729,8%@729,6%@729,5%@729,7%@729] GR3D_FREQ 0% cv0@52.625C cpu@55.343C soc2@52.656C soc0@54.75C cv1@53.406C gpu@53.125C tj@56.093C soc1@56.093C cv2@52.718C VDD_IN 5405mW/6284mW VDD_CPU_GPU_CV 689mW/1323mW VDD_SOC 1503mW/1589mW"
2026-08-14T16:14:55.170+00:00,VDD_IN,5770,6283,"{""VDD_IN"":{""current_mw"":5770,""average_mw"":6283},""VDD_CPU_GPU_CV"":{""current_mw"":933,""average_mw"":1323},""VDD_SOC"":{""current_mw"":1503,""average_mw"":1589}}","08-14-2026 12:14:55 RAM 7817/15656MB (lfb 11x4MB) SWAP 0/7828MB (cached 0MB) CPU [27%@729,25%@729,23%@729,38%@729,15%@729,30%@729,13%@729,31%@729] GR3D_FREQ 0% cv0@52.718C cpu@54.968C soc2@52.656C soc0@54.75C cv1@53.312C gpu@53.093C tj@56.156C soc1@56.156C cv2@52.687C VDD_IN 5770mW/6283mW VDD_CPU_GPU_CV 933mW/1323mW VDD_SOC 1503mW/1589mW"
2026-08-14T16:14:56.177+00:00,VDD_IN,5608,6283,"{""VDD_IN"":{""current_mw"":5608,""average_mw"":6283},""VDD_CPU_GPU_CV"":{""current_mw"":811,""average_mw"":1323},""VDD_SOC"":{""current_mw"":1503,""average_mw"":1589}}","08-14-2026 12:14:56 RAM 7817/15656MB (lfb 11x4MB) SWAP 0/7828MB (cached 0MB) CPU [13%@729,11%@729,7%@729,16%@729,9%@729,11%@729,9%@729,6%@729] GR3D_FREQ 0% cv0@52.625C cpu@54.937C soc2@52.75C soc0@54.875C cv1@53.375C gpu@53.062C tj@56.062C soc1@56.062C cv2@52.687C VDD_IN 5608mW/6283mW VDD_CPU_GPU_CV 811mW/1323mW VDD_SOC 1503mW/1589mW"
2026-08-14T16:14:57.183+00:00,VDD_IN,5405,6282,"{""VDD_IN"":{""current_mw"":5405,""average_mw"":6282},""VDD_CPU_GPU_CV"":{""current_mw"":689,""average_mw"":1322},""VDD_SOC"":{""current_mw"":1503,""average_mw"":1589}}","08-14-2026 12:14:57 RAM 7817/15656MB (lfb 11x4MB) SWAP 0/7828MB (cached 0MB) CPU [4%@729,20%@729,4%@729,3%@729,3%@729,8%@729,12%@729,0%@729] GR3D_FREQ 0% cv0@52.625C cpu@54.937C soc2@52.656C soc0@54.718C cv1@53.375C gpu@52.937C tj@56.125C soc1@56.125C cv2@52.656C VDD_IN 5405mW/6282mW VDD_CPU_GPU_CV 689mW/1322mW VDD_SOC 1503mW/1589mW"
2026-08-14T16:14:58.190+00:00,VDD_IN,5364,6281,"{""VDD_IN"":{""current_mw"":5364,""average_mw"":6281},""VDD_CPU_GPU_CV"":{""current_mw"":689,""average_mw"":1322},""VDD_SOC"":{""current_mw"":1503,""average_mw"":1589}}","08-14-2026 12:14:58 RAM 7817/15656MB (lfb 11x4MB) SWAP 0/7828MB (cached 0MB) CPU [2%@729,20%@729,3%@729,1%@729,2%@729,9%@729,9%@729,5%@729] GR3D_FREQ 0% cv0@52.718C cpu@55.093C soc2@52.812C soc0@54.812C cv1@53.406C gpu@52.906C tj@56.218C soc1@56.218C cv2@52.75C VDD_IN 5364mW/6281mW VDD_CPU_GPU_CV 689mW/1322mW VDD_SOC 1503mW/1589mW"
2026-08-14T16:14:59.196+00:00,VDD_IN,5405,6281,"{""VDD_IN"":{""current_mw"":5405,""average_mw"":6281},""VDD_CPU_GPU_CV"":{""current_mw"":689,""average_mw"":1321},""VDD_SOC"":{""current_mw"":1503,""average_mw"":1589}}","08-14-2026 12:14:59 RAM 7817/15656MB (lfb 11x4MB) SWAP 0/7828MB (cached 0MB) CPU [3%@729,15%@729,11%@729,1%@729,3%@729,8%@729,9%@729,5%@729] GR3D_FREQ 0% cv0@52.562C cpu@55.343C soc2@52.656C soc0@54.781C cv1@53.218C gpu@52.937C tj@56.187C soc1@56.187C cv2@52.625C VDD_IN 5405mW/6281mW VDD_CPU_GPU_CV 689mW/1321mW VDD_SOC 1503mW/1589mW"
2026-08-14T16:15:00.202+00:00,VDD_IN,5405,6280,"{""VDD_IN"":{""current_mw"":5405,""average_mw"":6280},""VDD_CPU_GPU_CV"":{""current_mw"":689,""average_mw"":1321},""VDD_SOC"":{""current_mw"":1503,""average_mw"":1589}}","08-14-2026 12:15:00 RAM 7817/15656MB (lfb 11x4MB) SWAP 0/7828MB (cached 0MB) CPU [2%@729,5%@729,6%@729,15%@729,3%@729,8%@729,9%@729,2%@729] GR3D_FREQ 0% cv0@52.5C cpu@55C soc2@52.687C soc0@54.781C cv1@53.25C gpu@53.156C tj@56.062C soc1@56.062C cv2@52.656C VDD_IN 5405mW/6280mW VDD_CPU_GPU_CV 689mW/1321mW VDD_SOC 1503mW/1589mW"
2026-08-14T16:15:01.209+00:00,VDD_IN,5567,6280,"{""VDD_IN"":{""current_mw"":5567,""average_mw"":6280},""VDD_CPU_GPU_CV"":{""current_mw"":811,""average_mw"":1321},""VDD_SOC"":{""current_mw"":1503,""average_mw"":1589}}","08-14-2026 12:15:01 RAM 7819/15656MB (lfb 11x4MB) SWAP 0/7828MB (cached 0MB) CPU [16%@729,11%@729,6%@729,9%@729,6%@729,5%@729,10%@729,9%@729] GR3D_FREQ 0% cv0@52.656C cpu@55.125C soc2@52.75C soc0@54.687C cv1@53.406C gpu@53.156C tj@56.156C soc1@56.156C cv2@52.687C VDD_IN 5567mW/6280mW VDD_CPU_GPU_CV 811mW/1321mW VDD_SOC 1503mW/1589mW"
2026-08-14T16:15:02.215+00:00,VDD_IN,5445,6279,"{""VDD_IN"":{""current_mw"":5445,""average_mw"":6279},""VDD_CPU_GPU_CV"":{""current_mw"":689,""average_mw"":1320},""VDD_SOC"":{""current_mw"":1503,""average_mw"":1589}}","08-14-2026 12:15:02 RAM 7820/15656MB (lfb 11x4MB) SWAP 0/7828MB (cached 0MB) CPU [13%@729,4%@729,4%@729,10%@729,9%@729,8%@729,10%@729,8%@729] GR3D_FREQ 0% cv0@52.656C cpu@55.218C soc2@52.656C soc0@54.718C cv1@53.406C gpu@53.343C tj@56.062C soc1@56.125C cv2@52.812C VDD_IN 5445mW/6279mW VDD_CPU_GPU_CV 689mW/1320mW VDD_SOC 1503mW/1589mW"
2026-08-14T16:15:03.222+00:00,VDD_IN,5405,6278,"{""VDD_IN"":{""current_mw"":5405,""average_mw"":6278},""VDD_CPU_GPU_CV"":{""current_mw"":689,""average_mw"":1320},""VDD_SOC"":{""current_mw"":1503,""average_mw"":1589}}","08-14-2026 12:15:03 RAM 7820/15656MB (lfb 11x4MB) SWAP 0/7828MB (cached 0MB) CPU [1%@729,1%@729,1%@729,21%@729,4%@729,8%@729,8%@729,9%@729] GR3D_FREQ 0% cv0@52.625C cpu@54.937C soc2@52.656C soc0@54.843C cv1@53.218C gpu@52.906C tj@56.125C soc1@56.125C cv2@52.593C VDD_IN 5405mW/6278mW VDD_CPU_GPU_CV 689mW/1320mW VDD_SOC 1503mW/1589mW"
2026-08-14T16:15:04.229+00:00,VDD_IN,5445,6278,"{""VDD_IN"":{""current_mw"":5445,""average_mw"":6278},""VDD_CPU_GPU_CV"":{""current_mw"":730,""average_mw"":1319},""VDD_SOC"":{""current_mw"":1503,""average_mw"":1588}}","08-14-2026 12:15:04 RAM 7819/15656MB (lfb 11x4MB) SWAP 0/7828MB (cached 0MB) CPU [5%@729,2%@729,8%@729,18%@729,6%@729,14%@729,12%@729,9%@729] GR3D_FREQ 0% cv0@52.625C cpu@55C soc2@52.687C soc0@54.718C cv1@53.343C gpu@52.968C tj@56.031C soc1@56.031C cv2@52.687C VDD_IN 5445mW/6278mW VDD_CPU_GPU_CV 730mW/1319mW VDD_SOC 1503mW/1588mW"
2026-08-14T16:15:05.235+00:00,VDD_IN,5405,6277,"{""VDD_IN"":{""current_mw"":5405,""average_mw"":6277},""VDD_CPU_GPU_CV"":{""current_mw"":689,""average_mw"":1319},""VDD_SOC"":{""current_mw"":1503,""average_mw"":1588}}","08-14-2026 12:15:05 RAM 7819/15656MB (lfb 11x4MB) SWAP 0/7828MB (cached 0MB) CPU [4%@729,8%@729,2%@729,12%@729,7%@729,5%@729,10%@729,8%@729] GR3D_FREQ 0% cv0@52.687C cpu@55.062C soc2@52.75C soc0@54.687C cv1@53.437C gpu@53.281C tj@56.031C soc1@56.031C cv2@52.718C VDD_IN 5405mW/6277mW VDD_CPU_GPU_CV 689mW/1319mW VDD_SOC 1503mW/1588mW"
2026-08-14T16:15:06.242+00:00,VDD_IN,5486,6277,"{""VDD_IN"":{""current_mw"":5486,""average_mw"":6277},""VDD_CPU_GPU_CV"":{""current_mw"":730,""average_mw"":1318},""VDD_SOC"":{""current_mw"":1503,""average_mw"":1588}}","08-14-2026 12:15:06 RAM 7820/15656MB (lfb 11x4MB) SWAP 0/7828MB (cached 0MB) CPU [2%@729,18%@729,7%@729,2%@729,6%@729,4%@729,10%@729,13%@729] GR3D_FREQ 0% cv0@52.718C cpu@55.468C soc2@52.718C soc0@54.781C cv1@53.437C gpu@52.906C tj@56.156C soc1@56.156C cv2@52.75C VDD_IN 5486mW/6277mW VDD_CPU_GPU_CV 730mW/1318mW VDD_SOC 1503mW/1588mW"
2026-08-14T16:15:07.249+00:00,VDD_IN,5405,6276,"{""VDD_IN"":{""current_mw"":5405,""average_mw"":6276},""VDD_CPU_GPU_CV"":{""current_mw"":689,""average_mw"":1318},""VDD_SOC"":{""current_mw"":1503,""average_mw"":1588}}","08-14-2026 12:15:07 RAM 7820/15656MB (lfb 11x4MB) SWAP 0/7828MB (cached 0MB) CPU [5%@729,6%@729,9%@729,17%@729,6%@729,9%@729,9%@729,11%@729] GR3D_FREQ 0% cv0@52.562C cpu@55C soc2@52.687C soc0@54.781C cv1@53.312C gpu@52.968C tj@56.312C soc1@56.312C cv2@52.625C VDD_IN 5405mW/6276mW VDD_CPU_GPU_CV 689mW/1318mW VDD_SOC 1503mW/1588mW"
2026-08-14T16:15:08.255+00:00,VDD_IN,5405,6275,"{""VDD_IN"":{""current_mw"":5405,""average_mw"":6275},""VDD_CPU_GPU_CV"":{""current_mw"":689,""average_mw"":1318},""VDD_SOC"":{""current_mw"":1503,""average_mw"":1588}}","08-14-2026 12:15:08 RAM 7820/15656MB (lfb 11x4MB) SWAP 0/7828MB (cached 0MB) CPU [3%@729,1%@729,17%@729,5%@729,7%@729,10%@729,6%@729,6%@729] GR3D_FREQ 0% cv0@52.593C cpu@55.093C soc2@52.718C soc0@54.718C cv1@53.375C gpu@52.937C tj@56.093C soc1@56.093C cv2@52.687C VDD_IN 5405mW/6275mW VDD_CPU_GPU_CV 689mW/1318mW VDD_SOC 1503mW/1588mW"
2026-08-14T16:15:09.261+00:00,VDD_IN,5364,6275,"{""VDD_IN"":{""current_mw"":5364,""average_mw"":6275},""VDD_CPU_GPU_CV"":{""current_mw"":689,""average_mw"":1317},""VDD_SOC"":{""current_mw"":1503,""average_mw"":1588}}","08-14-2026 12:15:09 RAM 7820/15656MB (lfb 11x4MB) SWAP 0/7828MB (cached 0MB) CPU [1%@729,2%@729,17%@729,3%@729,8%@729,11%@729,7%@729,7%@729] GR3D_FREQ 0% cv0@52.687C cpu@55.25C soc2@52.718C soc0@54.656C cv1@53.406C gpu@52.968C tj@56.156C soc1@56.156C cv2@52.718C VDD_IN 5364mW/6275mW VDD_CPU_GPU_CV 689mW/1317mW VDD_SOC 1503mW/1588mW"
2026-08-14T16:15:10.268+00:00,VDD_IN,5445,6274,"{""VDD_IN"":{""current_mw"":5445,""average_mw"":6274},""VDD_CPU_GPU_CV"":{""current_mw"":689,""average_mw"":1317},""VDD_SOC"":{""current_mw"":1503,""average_mw"":1588}}","08-14-2026 12:15:10 RAM 7820/15656MB (lfb 11x4MB) SWAP 0/7828MB (cached 0MB) CPU [2%@729,2%@729,20%@729,3%@729,10%@729,8%@729,10%@729,6%@729] GR3D_FREQ 0% cv0@52.718C cpu@55.187C soc2@52.687C soc0@54.812C cv1@53.25C gpu@53.031C tj@56.156C soc1@56.156C cv2@52.843C VDD_IN 5445mW/6274mW VDD_CPU_GPU_CV 689mW/1317mW VDD_SOC 1503mW/1588mW"
2026-08-14T16:15:11.274+00:00,VDD_IN,5405,6274,"{""VDD_IN"":{""current_mw"":5405,""average_mw"":6274},""VDD_CPU_GPU_CV"":{""current_mw"":689,""average_mw"":1316},""VDD_SOC"":{""current_mw"":1503,""average_mw"":1588}}","08-14-2026 12:15:11 RAM 7820/15656MB (lfb 11x4MB) SWAP 0/7828MB (cached 0MB) CPU [2%@729,2%@729,20%@729,2%@729,8%@729,5%@729,9%@729,8%@729] GR3D_FREQ 0% cv0@52.625C cpu@55.343C soc2@52.718C soc0@54.812C cv1@53.312C gpu@53C tj@56.25C soc1@56.25C cv2@52.718C VDD_IN 5405mW/6274mW VDD_CPU_GPU_CV 689mW/1316mW VDD_SOC 1503mW/1588mW"
2026-08-14T16:15:12.281+00:00,VDD_IN,5445,6273,"{""VDD_IN"":{""current_mw"":5445,""average_mw"":6273},""VDD_CPU_GPU_CV"":{""current_mw"":730,""average_mw"":1316},""VDD_SOC"":{""current_mw"":1503,""average_mw"":1588}}","08-14-2026 12:15:12 RAM 7819/15656MB (lfb 11x4MB) SWAP 0/7828MB (cached 0MB) CPU [9%@729,7%@729,11%@729,20%@729,9%@729,8%@729,8%@729,8%@729] GR3D_FREQ 0% cv0@52.625C cpu@54.843C soc2@52.718C soc0@54.781C cv1@53.343C gpu@52.812C tj@56.093C soc1@56.093C cv2@52.718C VDD_IN 5445mW/6273mW VDD_CPU_GPU_CV 730mW/1316mW VDD_SOC 1503mW/1588mW"
2026-08-14T16:15:42.142+00:00,VDD_IN,8277,8277,"{""VDD_IN"":{""current_mw"":8277,""average_mw"":8277},""VDD_CPU_GPU_CV"":{""current_mw"":2916,""average_mw"":2916},""VDD_SOC"":{""current_mw"":1663,""average_mw"":1663}}","08-14-2026 12:15:42 RAM 6770/15656MB (lfb 70x4MB) SWAP 0/7828MB (cached 0MB) CPU [89%@1497,79%@1497,77%@1497,82%@1497,78%@1497,72%@1497,74%@1497,79%@1497] GR3D_FREQ 0% cv0@53.625C cpu@55.937C soc2@53.312C soc0@55C cv1@53.843C gpu@53.437C tj@56.531C soc1@56.531C cv2@53.125C VDD_IN 8277mW/8277mW VDD_CPU_GPU_CV 2916mW/2916mW VDD_SOC 1663mW/1663mW"
2026-08-14T16:15:43.149+00:00,VDD_IN,7193,7735,"{""VDD_IN"":{""current_mw"":7193,""average_mw"":7735},""VDD_CPU_GPU_CV"":{""current_mw"":2025,""average_mw"":2471},""VDD_SOC"":{""current_mw"":1623,""average_mw"":1643}}","08-14-2026 12:15:43 RAM 6762/15656MB (lfb 70x4MB) SWAP 0/7828MB (cached 0MB) CPU [43%@1497,44%@1497,36%@1497,35%@1497,34%@1497,30%@1497,47%@1497,51%@1497] GR3D_FREQ 0% cv0@53.25C cpu@55.812C soc2@53.093C soc0@55.031C cv1@53.781C gpu@53.218C tj@56.281C soc1@56.375C cv2@52.968C VDD_IN 7193mW/7735mW VDD_CPU_GPU_CV 2025mW/2471mW VDD_SOC 1623mW/1643mW"
2026-08-14T16:15:44.156+00:00,VDD_IN,6908,7459,"{""VDD_IN"":{""current_mw"":6908,""average_mw"":7459},""VDD_CPU_GPU_CV"":{""current_mw"":1785,""average_mw"":2242},""VDD_SOC"":{""current_mw"":1582,""average_mw"":1623}}","08-14-2026 12:15:44 RAM 6792/15656MB (lfb 70x4MB) SWAP 0/7828MB (cached 0MB) CPU [38%@883,37%@883,35%@883,34%@883,39%@1497,43%@1497,32%@1497,64%@1497] GR3D_FREQ 0% cv0@53.187C cpu@55.812C soc2@52.937C soc0@55C cv1@53.937C gpu@53.437C tj@56.375C soc1@56.406C cv2@53.062C VDD_IN 6908mW/7459mW VDD_CPU_GPU_CV 1785mW/2242mW VDD_SOC 1582mW/1623mW"
2026-08-14T16:15:45.163+00:00,VDD_IN,7263,7410,"{""VDD_IN"":{""current_mw"":7263,""average_mw"":7410},""VDD_CPU_GPU_CV"":{""current_mw"":2187,""average_mw"":2228},""VDD_SOC"":{""current_mw"":1582,""average_mw"":1613}}","08-14-2026 12:15:45 RAM 6791/15656MB (lfb 70x4MB) SWAP 0/7828MB (cached 0MB) CPU [40%@1497,24%@1497,34%@1497,20%@1497,33%@1497,25%@1497,16%@1497,69%@1497] GR3D_FREQ 0% cv0@53.593C cpu@56.031C soc2@53.125C soc0@55C cv1@54.031C gpu@53.5C tj@56.531C soc1@56.531C cv2@53.156C VDD_IN 7263mW/7410mW VDD_CPU_GPU_CV 2187mW/2228mW VDD_SOC 1582mW/1613mW"
